"Name","Gross Import","Share","Code","Sector"
"Self-adhesive plastic sheets","2894921","0.06671193042190027","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","4040436","0.09310972054371813","3920","Chemicals"
"Other plastic plates, sheets etc.","3008193","0.06932222403017127","3921","Chemicals"
"Baths, sinks etc.","1155110","0.02661890184555683","3922","Chemicals"
"Packing lids","26506410","0.610826264224261","3923","Chemicals"
"Plastic household articles","9139859","0.21062323900167879","3924","Chemicals"
"Plastic builders' ware","3084690","0.07108505712353862","3925","Chemicals"
"Other articles of plastic","8929281","0.20577057984988056","3926","Chemicals"
"Synthetic rubber","243966","0.005622068034778608","4002","Chemicals"
"Reclaimed rubber","7248","0.0001670263443105816","4003","Chemicals"
"Scrap of rubber","34448","0.0007938360249463183","4004","Chemicals"
"Compounded rubber","16032","0.00036944899999824006","4005","Chemicals"
"Unvulcanized rubber rods","6527","0.00015041127887902402","4006","Chemicals"
"Vulcanized rubber thread and cord","233170","0.005373279898302747","4007","Chemicals"
"Vulcanized rubber plates","255899","0.005897057737683985","4008","Chemicals"
"Vulcanized rubber tubes","1379104","0.031780725654539224","4009","Chemicals"
"Conveyor belts of vulcanized rubber","1428181","0.03291167928308923","4010","Chemicals"
"New pneumatic tires of rubber","15441037","0.35583056877406594","4011","Chemicals"
"Used pneumatic tires of rubber","2187895","0.05041888846376931","4012","Chemicals"
"Rubber inner tubes","1753392","0.040405995571663814","4013","Chemicals"
"Rubber hygenic or pharmeceutical items","333163","0.007677565942266321","4014","Chemicals"
"Vulcanized rubber articles of apparel","2463586","0.05677204242201","4015","Chemicals"
"Other articles of vulcanized rubber","1131965","0.026085537505177635","4016","Chemicals"
"Hard rubber","9169","0.0002112947780054805","4017","Chemicals"
"Raw hides of bovines or equines","20843","0.00048031596226068605","4101","Agriculture"
"Raw skins of sheep or lambs","18590","0.0004283967633462627","4102","Agriculture"
"Tanned hides of bovines or equines","138639","0.003194862768884482","4104","Agriculture"
"Tanned sheepskins","3112","0.00007171440169626517","4105","Agriculture"
"Tanned skins of other animals","8184","0.00018859597155598782","4106","Agriculture"
"Bovine leather further prepared","7068","0.0001628783390710804","4107","Agriculture"
"Composition leather","2400","0.000055306736526682656","4111","Agriculture"
"Saddlery and harnesses","24334","0.0005607642194334565","4201","Agriculture"
"Trunks or cases","14703648","0.33883782746545177","4202","Agriculture"
"Leather apparel","165995","0.0038252673873944527","4203","Agriculture"
"Other articles of leather","21646","0.000498820674523572","4205","Agriculture"
"Wood charcoal","1294181","0.029823719827016117","4402","Agriculture"
"Wood in the rough","165062","0.0038037668935697044","4403","Agriculture"
"Strips and other pieces of wood","225440","0.005195146117739724","4404","Agriculture"
"Wood sawn lengthwise","129573","0.0029859415716549376","4407","Agriculture"
"Sheets for veneering for plywood","24951","0.0005749826596155245","4408","Agriculture"
"Wood shaped along its edges","7434","0.0001713126163913995","4409","Agriculture"
"Particle board and similar board","128969","0.002972022709629056","4410","Agriculture"
"Fiberboard of wood","734568","0.016927732848721757","4411","Agriculture"
"Plywood","3149113","0.07256965124322966","4412","Agriculture"
"Densified wood","1594","0.00003673289084313839","4413","Agriculture"
"Wooden frames","27020","0.0006226616753962355","4414","Agriculture"
"Packing boxes","86323","0.0019892680904970107","4415","Agriculture"
"Wooden tools","78486","0.0018086685512638393","4417","Agriculture"
"Wood carpentry for construction","1504176","0.034662944050733085","4418","Agriculture"
"Wooden kitchenware","52686","0.0012141211336020009","4419","Agriculture"
"Wood marquetry, ornaments, etc.","110474","0.0025458151712703077","4420","Agriculture"
"Other articles of wood","166836","0.0038446477896523445","4421","Agriculture"
"Articles of natural cork","5042","0.00011619023565313913","4503","Agriculture"
"Agglomerated cork","1095","0.00002523369854029896","4504","Agriculture"
"Products of plaiting materials","1027842","0.02368607778544106","4601","Agriculture"
"Basketwork","62848","0.0014482990738453963","4602","Agriculture"
"Chemical woodpulp, sulfite","6267","0.00014441971575530007","4704","Agriculture"
"Paper waste","11856","0.00027321527844181224","4707","Agriculture"
"Newsprint","205133","0.004727181993303331","4801","Agriculture"
"Paper used for graphic purposes","5518985","0.12718210387071402","4802","Agriculture"
"Tissue","67982","0.0015666094010653915","4803","Agriculture"
"Uncoated kraft paper and paperboard","537824","0.012393870944052738","4804","Agriculture"
"Other uncoated paper and paperboard","1441264","0.03321317013058031","4805","Agriculture"
"Transparent paper","17198","0.00039631885616078674","4806","Agriculture"
"Uncoated composite paper","38565","0.0008887101225631318","4807","Agriculture"
"Corrugated paper and paperboard","191570","0.004414629798506914","4808","Agriculture"
"Carbon paper","419700","0.009671765550103628","4809","Agriculture"
"Paper and paperboard, coated with kaolin","1240712","0.028591554870622284","4810","Agriculture"
"Cellulose wadding, coated","580981","0.013388401289170253","4811","Agriculture"
"Filter blocks of paper pulp","18312","0.0004219903996985886","4812","Agriculture"
"Wallpaper","104627","0.0024110741344071773","4814","Agriculture"
"Other carbon paper","209640","0.00483104343560573","4816","Agriculture"
"Letterstock","353622","0.008149032826682738","4817","Agriculture"
"Toilet paper","5643871","0.13006003599482704","4818","Agriculture"
"Cardboard packing containers","15290573","0.3523632051054198","4819","Agriculture"
"Notebooks","5734109","0.1321395231992832","4820","Agriculture"
"Paper labels","2605142","0.060034125920247955","4821","Agriculture"
"Bobbins, spools, cops of paper","11638","0.0002681915832073053","4822","Agriculture"
"Other paper cut to size","1665970","0.03839140160473229","4823","Agriculture"
"Books, brochures etc.","1995352","0.04598183639249553","4901","Agriculture"
"Newspapers, journals and periodicals","79941","0.0018421982602831405","4902","Agriculture"
"Children's books","44561","0.0010268847859856273","4903","Agriculture"
